country,year,adaptation_and_nature_solutions,climate_science_and_phenomena,energy_and_technology,extreme_weather_and_impacts,greenhouse_gases_and_emissions,policy_agreements_and_economics,total_sentences,climate_sentences_BERT,climate_sentence_ratio_BERT,renew_pct,log_gdp,vulnerability_score
IRQ,2005,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0454545454545454,2.4,24.63438624221356,0.515731466927822
IRQ,2006,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0093457943925233,2.6,24.899806896494127,0.518143802593332
IRQ,2007,0.0,0.0,0.0,0.0,0.0,0.0,105.0,3.0,0.0285714285714285,2.0,25.210069688135995,0.520506906195666
IRQ,2008,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0277777777777777,1.1,25.60314252848598,0.508294266030544
IRQ,2009,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0144927536231884,1.2,25.43870271854286,0.508039164675681
IRQ,2010,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,1.7,25.654256896440412,0.507554273367924
IRQ,2011,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,0.024390243902439,1.1,25.94766571405005,0.507419356162394
IRQ,2012,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.06,1.3,26.107772283789966,0.505447574567734
IRQ,2013,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,0.2285714285714285,1.5,26.181308353319842,0.502896377551896
IRQ,2014,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0188679245283018,1.0,26.154432859555023,0.500083001211786
IRQ,2015,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,0.087719298245614,0.8,25.83990606848217,0.497524195496195
IRQ,2016,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,0.074074074074074,0.9,25.83887650503096,0.498922004615396
IRQ,2017,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,0.0625,0.5,25.95553773441964,0.499241469413531
IRQ,2018,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,0.0597014925373134,0.5,26.14983335189038,0.492827564073948
IRQ,2019,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,0.0333333333333333,0.9,26.17703060421565,0.497248893441188
IRQ,2020,0.0,0.0,0.0,0.0,0.0,0.0,73.0,4.0,0.0547945205479452,1.1,25.921343395953233,0.496889559113404
IRQ,2021,0.0,0.0,0.0,0.0,0.0,0.0,65.0,14.0,0.2153846153846154,1.1,26.059320120741848,0.496938840198412
IRQ,2022,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,0.2115384615384615,,26.29990475436236,0.496728733759981
IRQ,2023,0.0,0.0,0.0,0.0,1.0,0.0,76.0,16.0,0.2105263157894736,,,0.496956928841778
IRQ,2024,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.1666666666666666,,,0.496947333807058
ISL,1995,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,0.2291666666666666,55.7,22.686684259049287,0.350970457849124
ISL,1996,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.0,0.1428571428571428,52.3,22.7282642714172,0.350538093072383
ISL,1997,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,0.108695652173913,54.9,22.74741582605708,0.349514448414888
ISL,1998,0.0,0.0,1.0,0.0,0.0,0.0,54.0,14.0,0.2592592592592592,57.2,22.863765918521906,0.348497318183155
ISL,1999,0.0,0.0,0.0,0.0,0.0,0.0,59.0,8.0,0.135593220338983,59.8,22.918493802044992,0.346626576706007
ISL,2000,0.0,0.0,1.0,0.0,0.0,0.0,65.0,13.0,0.2,60.7,22.92333750879325,0.344843829608549
ISL,2001,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9.0,0.1836734693877551,62.1,22.83164056324387,0.343772015357551
ISL,2002,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.1111111111111111,61.9,22.95525661010506,0.341655305186253
ISL,2003,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0408163265306122,61.9,23.15944918926685,0.339332157405235
ISL,2004,0.0,0.0,0.0,0.0,0.0,0.0,58.0,5.0,0.0862068965517241,61.9,23.34976674222422,0.33937609017616
ISL,2005,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,62.7,23.54779285724227,0.337019065786754
ISL,2006,0.0,0.0,1.0,0.0,0.0,0.0,68.0,24.0,0.3529411764705882,64.2,23.5834829544892,0.33298091194811
ISL,2007,0.0,0.0,1.0,0.0,0.0,1.0,112.0,24.0,0.2142857142857142,67.6,23.798387016661533,0.330420962357083
ISL,2008,0.0,0.0,3.0,0.0,0.0,0.0,61.0,13.0,0.2131147540983606,74.0,23.617774557024227,0.328621645839946
ISL,2009,0.0,0.0,1.0,0.0,0.0,0.0,78.0,25.0,0.3205128205128205,74.7,23.300023371662565,0.323321160350327
ISL,2010,0.0,0.0,2.0,0.0,0.0,0.0,79.0,18.0,0.2278481012658227,76.0,23.344389160616075,0.321309589427339
ISL,2011,0.0,0.0,1.0,0.0,0.0,0.0,68.0,31.0,0.4558823529411764,77.1,23.445982814838487,0.318671239051485
ISL,2012,0.0,0.0,1.0,0.0,0.0,0.0,44.0,10.0,0.2272727272727272,77.7,23.414611160878316,0.316942199401695
ISL,2013,0.0,0.0,1.0,0.0,0.0,0.0,83.0,19.0,0.2289156626506024,76.8,23.50364045248942,0.317395491141015
ISL,2014,0.0,0.0,2.0,0.0,0.0,0.0,75.0,23.0,0.3066666666666666,77.6,23.606258333720728,0.315201538278734
ISL,2015,0.0,0.0,0.0,0.0,0.0,0.0,76.0,16.0,0.2105263157894736,78.0,23.58644969282624,0.317057228614897
ISL,2016,0.0,0.0,1.0,0.0,0.0,0.0,80.0,11.0,0.1375,80.9,23.75789030965079,0.319688689707691
ISL,2017,0.0,0.0,1.0,0.0,0.0,0.0,71.0,15.0,0.2112676056338028,80.8,23.931213574263918,0.318125940508026
ISL,2018,1.0,0.0,0.0,0.0,0.0,0.0,65.0,20.0,0.3076923076923077,81.4,23.991345096080956,0.317200409893837
ISL,2019,0.0,0.0,1.0,0.0,0.0,0.0,64.0,22.0,0.34375,81.7,23.92859605702336,0.315637251732455
ISL,2020,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,0.1707317073170731,82.9,23.793784589173647,0.312809166337198
ISL,2021,0.0,0.0,2.0,0.0,1.0,0.0,58.0,21.0,0.3620689655172414,82.4,23.96400647111583,0.312680016408163
ISL,2022,0.0,0.0,0.0,0.0,0.0,0.0,86.0,15.0,0.1744186046511628,,24.049798867643318,0.312091289755822
ISL,2023,0.0,0.0,0.0,0.0,1.0,0.0,98.0,12.0,0.1224489795918367,,,0.314866397424961
ISL,2024,0.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,0.0689655172413793,,,0.31480615888223
ISR,1995,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0333333333333333,5.4,25.376208960180204,0.392711931740773
ISR,1996,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,5.4,25.463907510640645,0.392143573712127
ISR,1997,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0135135135135135,5.7,25.501221428048503,0.394508582928924
ISR,1998,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,0.0194174757281553,6.1,25.51123648189484,0.394282676101386
ISR,1999,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,0.0224719101123595,5.9,25.51841527269598,0.392184780103624
ISR,2000,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0125,6.0,25.63617554007405,0.390278472911518
ISR,2001,0.0,0.0,0.0,0.0,0.0,0.0,111.0,6.0,0.054054054054054,6.3,25.625851244882536,0.388716608037979
ISR,2002,0.0,0.0,0.0,1.0,0.0,0.0,85.0,8.0,0.0941176470588235,6.5,25.55205916289169,0.387922718306058
ISR,2003,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0149253731343283,6.5,25.600742658352956,0.383462924720393
ISR,2004,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,6.7,25.664720162395124,0.381990723012715
ISR,2005,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.02,7.0,25.714269662129254,0.381085001758459
ISR,2006,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,6.9,25.790093420233717,0.378905169055086
ISR,2007,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,0.019047619047619,6.7,25.938488974920748,0.379090511749818
ISR,2008,0.0,0.0,0.0,0.0,0.0,0.0,105.0,7.0,0.0666666666666666,8.9,26.119298500330096,0.372857129222192
ISR,2009,0.0,0.0,0.0,0.0,0.0,0.0,127.0,4.0,0.0314960629921259,8.5,26.079701763184588,0.375694525036635
ISR,2010,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,8.6,26.19706514123797,0.37487867315029
ISR,2011,0.0,0.0,0.0,0.0,0.0,0.0,231.0,7.0,0.0303030303030303,9.1,26.30973461990337,0.368915862851508
ISR,2012,0.0,0.0,0.0,0.0,0.0,0.0,152.0,8.0,0.0526315789473684,2.9,26.29268740966654,0.374662341074439
ISR,2013,0.0,0.0,0.0,0.0,0.0,0.0,140.0,9.0,0.0642857142857142,3.3,26.41946220464763,0.370756568379666
ISR,2014,0.0,0.0,0.0,0.0,0.0,0.0,145.0,3.0,0.0206896551724137,3.7,26.473709423573403,0.367834702442131
ISR,2015,0.0,0.0,0.0,0.0,0.0,0.0,168.0,4.0,0.0238095238095238,3.7,26.43836495889085,0.367174781296592
ISR,2016,0.0,0.0,0.0,0.0,0.0,0.0,166.0,5.0,0.0301204819277108,4.0,26.49813655635377,0.362698285908872
ISR,2017,0.0,0.0,0.0,0.0,0.0,0.0,105.0,7.0,0.0666666666666666,3.9,26.604484140025434,0.367140203345549
ISR,2018,0.0,0.0,0.0,0.0,0.0,0.0,161.0,13.0,0.0807453416149068,3.8,26.654692457505032,0.364995056697258
ISR,2019,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,4.5,26.720887673032085,0.367802981120821
ISR,2020,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.08,5.6,26.74736132949575,0.357970171459358
ISR,2021,0.0,0.0,0.0,0.0,0.0,0.0,106.0,3.0,0.0283018867924528,6.2,26.914659648567945,0.349416115132641
ISR,2022,0.0,0.0,0.0,0.0,0.0,0.0,116.0,6.0,0.0517241379310344,,26.980997495979516,0.349479839945976
ISR,2023,0.0,0.0,0.0,0.0,0.0,0.0,148.0,9.0,0.0608108108108108,,,0.346516741821003
ISR,2024,0.0,0.0,0.0,0.0,0.0,0.0,225.0,4.0,0.0177777777777777,,,0.344488030960562
ITA,1995,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0303030303030303,4.5,27.792001622674903,0.371822532387352
ITA,1996,0.0,0.0,0.0,0.0,0.0,0.0,61.0,3.0,0.0491803278688524,4.8,27.90289885102246,0.372580461720483
ITA,1997,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.8,27.84764715783777,0.370685097578725
ITA,1998,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0138888888888888,4.8,27.870079374542215,0.370195447756109
ITA,1999,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,27.8561200820397,0.369646355249903
ITA,2000,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0175438596491228,5.1,27.767889217975153,0.37100142269108
ITA,2001,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.025,5.4,27.786334056688247,0.370614883746163
ITA,2002,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.6,27.875354048980956,0.362378499924957
ITA,2003,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,0.0701754385964912,6.2,28.08693958024056,0.366777227101879
ITA,2004,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.9,28.222436172773516,0.36631084979979
ITA,2005,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,6.7,28.25063862096811,0.364679796788711
ITA,2006,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0344827586206896,7.5,28.298620574583715,0.364887419109508
ITA,2007,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6.0,0.0714285714285714,8.7,28.425416485347263,0.361626069720411
ITA,2008,0.0,0.0,0.0,0.0,0.0,0.0,52.0,12.0,0.2307692307692307,10.8,28.510089761131365,0.366345978112009
ITA,2009,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,0.2075471698113207,12.5,28.419446114005073,0.364763717851037
ITA,2010,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0588235294117647,12.8,28.39000283145456,0.365023559744735
ITA,2011,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0.0476190476190476,11.9,28.461751474292,0.364028682936727
ITA,2012,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7.0,0.0945945945945946,14.4,28.366728454801017,0.364533596817499
ITA,2013,0.0,0.0,0.0,0.0,0.0,0.0,69.0,9.0,0.1304347826086956,16.3,28.392725650491005,0.363906265703004
ITA,2014,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0161290322580645,17.1,28.402059282867867,0.363024195663683
ITA,2015,0.0,0.0,0.0,0.0,0.0,0.0,86.0,4.0,0.0465116279069767,16.6,28.238957684998446,0.361895944020505
ITA,2016,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0571428571428571,16.1,28.260734065469556,0.361942627982993
ITA,2017,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,0.1428571428571428,16.4,28.304881596729352,0.361149527122615
ITA,2018,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0833333333333333,17.1,28.36910936058994,0.36044168935565
ITA,2019,0.0,0.0,0.0,0.0,0.0,0.0,72.0,11.0,0.1527777777777778,17.3,28.329803488341703,0.360944625947193
ITA,2020,0.0,0.0,0.0,0.0,0.0,0.0,65.0,8.0,0.123076923076923,18.7,28.271405747837424,0.35933639948006
ITA,2021,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.3333333333333333,17.5,28.37977127536471,0.359505034363649
ITA,2022,0.0,0.0,0.0,0.0,0.0,0.0,72.0,17.0,0.2361111111111111,,28.329370540553768,0.356379826795799
ITA,2023,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,0.0535714285714285,,,0.356889652275375
ITA,2024,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.054054054054054,,,0.357393597123316
JAM,1995,0.0,0.0,0.0,0.0,0.0,0.0,82.0,9.0,0.1097560975609756,13.7,22.606923718726296,0.469970121465032
JAM,1996,0.0,0.0,0.0,0.0,0.0,0.0,83.0,4.0,0.0481927710843373,12.6,22.723920071170497,0.464590678969136
JAM,1997,0.0,0.0,0.0,0.0,0.0,0.0,80.0,7.0,0.0875,12.9,22.851502519330914,0.462930866661742
JAM,1998,0.0,0.0,0.0,0.0,0.0,0.0,56.0,7.0,0.125,10.5,22.896561455873055,0.461574944980322
JAM,1999,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,0.0441176470588235,10.0,22.907861906282502,0.457003843293643
JAM,2000,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,0.0526315789473684,9.3,22.921052975459858,0.457209360906542
JAM,2001,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,0.0344827586206896,7.9,22.941896094890883,0.455871418885844
JAM,2002,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4.0,0.0727272727272727,8.0,22.997349553313335,0.453484104563472
JAM,2003,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,8.1,22.967186838053664,0.453027787604726
JAM,2004,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0161290322580645,6.4,23.04316662955078,0.453059977968316
JAM,2005,0.0,0.0,0.0,0.0,0.0,0.0,61.0,13.0,0.2131147540983606,5.4,23.143088553597863,0.45245863972578
JAM,2006,0.0,0.0,0.0,0.0,0.0,0.0,113.0,7.0,0.0619469026548672,4.8,23.20233709163583,0.451786859019982
JAM,2007,0.0,0.0,0.0,0.0,0.0,0.0,103.0,9.0,0.087378640776699,5.3,23.27267976324325,0.449437551500426
JAM,2008,0.0,0.0,0.0,0.0,0.0,0.0,98.0,11.0,0.1122448979591836,5.9,23.341347671216013,0.448079687270622
JAM,2009,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.0,0.16,7.4,23.218160617285704,0.45168942779444
JAM,2010,0.0,0.0,0.0,0.0,0.0,0.0,105.0,16.0,0.1523809523809524,8.9,23.305038263394554,0.450537578186956
JAM,2011,0.0,0.0,0.0,0.0,0.0,0.0,153.0,30.0,0.196078431372549,9.8,23.39359073604519,0.447590613359534
JAM,2012,0.0,0.0,0.0,0.0,0.0,0.0,75.0,7.0,0.0933333333333333,12.2,23.41837172007968,0.443191573951846
JAM,2013,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,0.0943396226415094,11.4,23.38101909794227,0.439857626763274
JAM,2014,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,0.1571428571428571,11.9,23.35509894459478,0.437817654778572
JAM,2015,0.0,0.0,0.0,0.0,0.0,0.0,81.0,12.0,0.1481481481481481,12.1,23.375728538922846,0.437700752529736
JAM,2016,0.0,0.0,0.0,0.0,0.0,0.0,72.0,17.0,0.2361111111111111,11.1,23.36781559147183,0.440007134530165
JAM,2017,0.0,0.0,0.0,0.0,0.0,0.0,67.0,22.0,0.3283582089552239,11.0,23.41849992006804,0.43734210677592
JAM,2018,0.0,0.0,0.0,0.0,0.0,0.0,69.0,15.0,0.217391304347826,8.9,23.47888587226746,0.434973632818967
JAM,2019,0.0,0.0,0.0,0.0,0.0,0.0,70.0,23.0,0.3285714285714285,9.2,23.485221122301716,0.433707126509561
JAM,2020,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,0.1025641025641025,11.7,23.34883415894141,0.431949121240942
JAM,2021,0.0,0.0,0.0,0.0,0.0,1.0,59.0,12.0,0.2033898305084746,10.5,23.408223878581296,0.430820610515228
JAM,2022,0.0,0.0,0.0,0.0,0.0,0.0,74.0,18.0,0.2432432432432432,,23.562213341295454,0.424877683207616
JAM,2023,1.0,0.0,0.0,0.0,0.0,1.0,114.0,19.0,0.1666666666666666,,,0.451657198070388
JAM,2024,0.0,0.0,0.0,0.0,0.0,1.0,130.0,32.0,0.2461538461538461,,,0.451296671461053
JOR,1995,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0208333333333333,2.2,22.629483863649728,0.452950254854735
JOR,1996,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0142857142857142,2.2,22.658765343687204,0.45418063855285
JOR,1997,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0135135135135135,2.1,22.7036932389992,0.45313657935294
JOR,1998,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0144927536231884,2.2,22.791680657678057,0.453353111083203
JOR,1999,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0571428571428571,2.2,22.82127511115561,0.451296865190933
JOR,2000,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,2.1,22.8587083684997,0.44775297690984
JOR,2001,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,2.1,22.9177992907892,0.445034427573352
JOR,2002,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.1,22.98320569422148,0.445353423631596
JOR,2003,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0181818181818181,2.0,23.045224803079805,0.44640563645431
JOR,2004,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0188679245283018,1.8,23.157905562729233,0.45958077288547
JOR,2005,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0227272727272727,1.7,23.256089141727987,0.445420261312335
JOR,2006,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.3,23.43510761851411,0.446940778478006
JOR,2007,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0212765957446808,2.3,23.56295480803395,0.44389447906104
JOR,2008,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0.04,2.7,23.843811060835307,0.440670869929752
JOR,2009,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3.0,0.0410958904109589,2.8,23.923483722198235,0.44205110745209
JOR,2010,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,3.0,24.024046175865934,0.440225906548628
JOR,2011,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.04,3.0,24.108474380833055,0.438701284031506
JOR,2012,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.024390243902439,2.9,24.17751608422563,0.443791188414693
JOR,2013,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,0.108695652173913,3.1,24.262903712632127,0.440300888959491
JOR,2014,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0256410256410256,3.1,24.330057505667263,0.440724320030977
JOR,2015,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0357142857142857,3.2,24.376181732676553,0.435951355642941
JOR,2016,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,4.7,24.409455454867388,0.439167602414785
JOR,2017,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,0.0625,5.3,24.45156877007351,0.437371032691603
JOR,2018,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.027027027027027,7.2,24.493053640204327,0.434072398859548
JOR,2019,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0526315789473684,8.5,24.51882256934313,0.43328944614626
JOR,2020,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.1428571428571428,10.7,24.497862243491785,0.43719462439375
JOR,2021,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.2608695652173913,11.5,24.532509814962445,0.437306510000696
JOR,2022,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,0.1111111111111111,,24.58297397075463,0.433518281892923
JOR,2023,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,0.0909090909090909,,,0.429278925238798
JOR,2024,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,,,0.428631907247517
JPN,1995,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,0.0606060606060606,3.7,29.344019605695532,0.358282009323445
JPN,1996,0.0,0.0,0.0,0.0,0.0,0.0,82.0,6.0,0.073170731707317,3.6,29.2250191434594,0.358380302545902
JPN,1997,0.0,0.0,1.0,0.0,0.0,0.0,61.0,3.0,0.0491803278688524,3.8,29.133419325443576,0.357745604755408
JPN,1998,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0344827586206896,3.8,29.041608665650156,0.357704245193245
JPN,1999,0.0,0.0,0.0,0.0,0.0,0.0,82.0,7.0,0.0853658536585365,3.7,29.164869163177006,0.357659075806339
JPN,2000,0.0,0.0,0.0,0.0,0.0,0.0,74.0,11.0,0.1486486486486486,3.7,29.234110751182605,0.356614768335364
JPN,2001,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,3.5,29.106861344219748,0.356117679050833
JPN,2002,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,0.0784313725490196,3.7,29.062012850136693,0.356848621485991
JPN,2003,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0588235294117647,4.2,29.139436433016456,0.356668343711699
JPN,2004,0.0,0.0,0.0,0.0,0.0,0.0,62.0,5.0,0.0806451612903225,4.3,29.218850436447646,0.355870847072483
JPN,2005,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0476190476190476,4.0,29.20617116565971,0.35542663753112
JPN,2006,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.0,0.0229885057471264,4.4,29.157438802166986,0.354721860540146
JPN,2007,0.0,0.0,0.0,0.0,0.0,1.0,100.0,18.0,0.18,4.3,29.15266548068126,0.354492414110852
JPN,2008,0.0,0.0,0.0,0.0,0.0,0.0,106.0,14.0,0.1320754716981132,4.4,29.261570487615067,0.356334319608947
JPN,2009,0.0,0.0,0.0,0.0,0.0,0.0,101.0,12.0,0.1188118811881188,4.5,29.296743654931664,0.356286947399023
JPN,2010,0.0,0.0,0.0,0.0,0.0,0.0,101.0,20.0,0.198019801980198,4.7,29.381797426437075,0.353936988117822
JPN,2011,0.0,0.0,0.0,0.0,0.0,0.0,129.0,19.0,0.1472868217054263,4.8,29.46090248527516,0.357183089966835
JPN,2012,0.0,0.0,0.0,0.0,0.0,0.0,73.0,9.0,0.1232876712328767,4.7,29.46717427295642,0.358246728277113
JPN,2013,0.0,0.0,0.0,0.0,0.0,0.0,99.0,6.0,0.0606060606060606,5.0,29.282047739664332,0.358555906281447
JPN,2014,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,0.0379746835443038,5.6,29.219642746183915,0.357009159437904
JPN,2015,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,0.0259740259740259,6.2,29.122785383414783,0.358497672483694
JPN,2016,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0428571428571428,6.4,29.241194283505127,0.357605707456105
JPN,2017,0.0,0.0,0.0,0.0,0.0,0.0,69.0,10.0,0.144927536231884,6.9,29.226529941314737,0.356464360303806
JPN,2018,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,0.072463768115942,7.3,29.248601972286522,0.354832783714315
JPN,2019,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,7.8,29.263783652613647,0.35520898727341
JPN,2020,0.0,0.0,0.0,0.0,0.0,0.0,63.0,5.0,0.0793650793650793,8.5,29.250169646445222,0.355137043910792
JPN,2021,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.1621621621621621,8.8,29.241565763064205,0.354567378623041
JPN,2022,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4.0,0.0606060606060606,,29.073492860275053,0.353612165060076
JPN,2023,0.0,0.0,0.0,0.0,0.0,0.0,95.0,17.0,0.1789473684210526,,,0.353129330637374
JPN,2024,0.0,0.0,0.0,0.0,0.0,0.0,92.0,11.0,0.1195652173913043,,,0.35311478817066
KAZ,1995,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0851063829787234,1.6,23.737540269818915,0.394248209426149
KAZ,1996,0.0,0.0,0.0,0.0,0.0,0.0,75.0,8.0,0.1066666666666666,1.6,23.76947056515868,0.392163666078947
KAZ,1997,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12.0,0.2142857142857142,1.7,23.82182235537593,0.391258869631399
KAZ,1998,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,0.1538461538461538,1.5,23.82043699017093,0.386173536260602
KAZ,1999,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0,0.1320754716981132,1.8,23.548851169497816,0.38460117302318
KAZ,2000,0.0,0.0,0.0,0.0,0.0,0.0,69.0,12.0,0.1739130434782608,2.5,23.62972912989494,0.379313652826586
KAZ,2001,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.1153846153846153,2.4,23.821224731486122,0.377101433230384
KAZ,2002,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,0.1224489795918367,2.8,23.927498921480424,0.375957213537623
